,Index,Date,Open,High,Low,Close,Shares Traded,Turnover
3164,NIFTY100,20170503,9702.6,9704.25,9652.1,9666.4,266723017,11116.7
3165,NIFTY100,20170504,9712.55,9717.95,9675.05,9712.4,393340527,15281.81
3166,NIFTY100,20170505,9724.8,9726.7,9608.0,9625.35,383740415,13965.89
3167,NIFTY50,20160509,7755.25,7873.65,7753.55,7866.05,165616829,7559.77
3168,NIFTY50,20160510,7873.55,7896.9,7837.7,7887.8,166957276,7306.72
3169,NIFTY50,20160511,7804.65,7893.1,7780.9,7848.85,220712496,9394.05
3170,NIFTY50,20160512,7871.45,7916.05,7849.65,7900.4,157444918,7171.91
3171,NIFTY50,20160513,7881.0,7881.0,7784.2,7814.9,185061782,10152.08
3172,NIFTY50,20160516,7831.2,7873.9,7772.15,7860.75,211547775,7790.24
3173,NIFTY50,20160517,7896.85,7940.1,7879.7,7890.75,189140810,8195.95
3174,NIFTY50,20160518,7846.75,7882.05,7810.75,7870.15,161169418,7333.13
3175,NIFTY50,20160519,7875.5,7876.2,7766.8,7783.4,175711829,7163.38
3176,NIFTY50,20160520,7792.2,7812.4,7735.75,7749.7,161889432,6798.89
3177,NIFTY50,20160523,7813.95,7820.6,7722.2,7731.05,177347948,7141.74
3178,NIFTY50,20160524,7738.05,7761.55,7715.8,7748.85,151538169,6119.23
3179,NIFTY50,20160525,7811.8,7941.2,7809.3,7934.9,181636649,8202.39
3180,NIFTY50,20160526,7974.45,8083.0,7948.5,8069.65,272456307,12422.0
3181,NIFTY50,20160527,8081.95,8164.2,8077.05,8156.65,268963949,10607.22
3182,NIFTY50,20160530,8166.5,8200.0,8150.8,8178.5,255086293,9199.38
3183,NIFTY50,20160531,8209.85,8213.6,8134.3,8160.1,485645737,21491.53
3184,NIFTY50,20160601,8179.2,8215.35,8171.05,8179.95,200371829,8408.53
3185,NIFTY50,20160602,8156.9,8229.5,8154.75,8218.95,187316365,8389.69
3186,NIFTY50,20160603,8246.2,8262.0,8209.85,8220.8,390652017,10762.52
3187,NIFTY50,20160606,8228.75,8234.7,8186.05,8201.05,176885226,7657.92
3188,NIFTY50,20160607,8235.55,8294.95,8216.4,8266.45,249365706,10462.49
3189,NIFTY50,20160608,8285.5,8288.9,8252.05,8273.05,179710369,7614.02
3190,NIFTY50,20160609,8273.35,8273.35,8184.6,8203.6,180293039,7973.1
3191,NIFTY50,20160610,8180.25,8265.6,8162.85,8170.05,187757375,7853.83
3192,NIFTY50,20160613,8102.25,8125.25,8063.9,8110.6,174916286,7343.99
3193,NIFTY50,20160614,8134.4,8134.95,8069.5,8108.85,150042362,6003.23
3194,NIFTY50,20160615,8139.4,8213.2,8123.15,8206.6,174953935,6945.89
3195,NIFTY50,20160616,8180.65,8180.65,8074.45,8140.75,195028743,7764.57
3196,NIFTY50,20160617,8176.65,8195.25,8135.8,8170.2,171842760,7741.9
3197,NIFTY50,20160620,8115.75,8244.15,8107.35,8238.5,173750792,7392.97
3198,NIFTY50,20160621,8255.4,8257.25,8202.15,8219.9,141161921,5978.26
3199,NIFTY50,20160622,8213.65,8238.35,8153.25,8203.7,140268297,6377.69
3200,NIFTY50,20160623,8201.15,8285.6,8188.3,8270.45,158852677,6805.86
3201,NIFTY50,20160624,8029.1,8100.7,7927.05,8088.6,306803641,13263.08
3202,NIFTY50,20160627,8039.35,8120.65,8039.35,8094.7,167462711,7614.06
3203,NIFTY50,20160628,8096.05,8146.35,8086.85,8127.85,175724276,7777.39
3204,NIFTY50,20160629,8173.1,8212.4,8157.65,8204.0,151499716,6940.87
3205,NIFTY50,20160630,8260.25,8308.15,8242.1,8287.75,288031935,12346.32
3206,NIFTY50,20160701,8313.05,8356.75,8308.65,8328.35,170581881,7358.38
3207,NIFTY50,20160704,8376.75,8398.45,8364.7,8370.7,158955823,6662.92
3208,NIFTY50,20160705,8379.3,8381.45,8319.95,8335.95,143253937,5976.01
3209,NIFTY50,20160707,8342.0,8361.95,8317.7,8337.9,160327315,7592.94
3210,NIFTY50,20160708,8350.0,8353.3,8287.55,8323.2,142159935,6886.33
3211,NIFTY50,20160711,8413.35,8475.25,8407.05,8467.9,154399933,7576.69
3212,NIFTY50,20160712,8502.6,8526.6,8479.2,8521.05,189339750,7873.74
3213,NIFTY50,20160713,8540.45,8550.25,8493.55,8519.5,201492184,8284.38
3214,NIFTY50,20160714,8515.75,8571.4,8500.7,8565.0,158738499,6890.07
3215,NIFTY50,20160715,8565.45,8594.8,8510.05,8541.4,228598684,12375.84
3216,NIFTY50,20160718,8564.05,8587.1,8494.35,8508.7,169400452,8200.06
3217,NIFTY50,20160719,8514.3,8540.05,8476.7,8528.55,173050805,7928.14
3218,NIFTY50,20160720,8515.45,8569.9,8512.55,8565.85,165349380,7936.36
3219,NIFTY50,20160721,8582.7,8585.25,8503.45,8510.1,154575685,7399.71
3220,NIFTY50,20160722,8519.65,8548.95,8489.8,8541.2,147619642,6504.0
3221,NIFTY50,20160725,8519.95,8641.15,8517.2,8635.65,154631398,7850.12
3222,NIFTY50,20160726,8633.75,8644.9,8577.15,8590.65,159563469,8765.45
3223,NIFTY50,20160727,8599.4,8665.0,8572.05,8615.8,189796380,10885.88
3224,NIFTY50,20160728,8636.95,8674.7,8625.25,8666.3,240721865,12998.06
3225,NIFTY50,20160729,8668.3,8670.35,8631.15,8638.5,161935155,8428.8
3226,NIFTY50,20160801,8654.3,8711.3,8590.5,8636.55,194186858,9881.67
3227,NIFTY50,20160802,8647.45,8687.2,8611.4,8622.9,174556789,8652.31
3228,NIFTY50,20160803,8635.2,8635.45,8529.6,8544.85,168033073,8507.82
3229,NIFTY50,20160804,8599.95,8601.4,8518.15,8551.1,169780463,7399.03
3230,NIFTY50,20160805,8600.2,8689.4,8590.15,8683.15,162784913,7635.01
3231,NIFTY50,20160808,8712.85,8723.5,8697.6,8711.35,177877012,7862.15
3232,NIFTY50,20160809,8727.8,8728.35,8638.2,8678.25,206261255,9111.4
3233,NIFTY50,20160810,8686.7,8690.1,8564.6,8575.3,178963496,8206.18
3234,NIFTY50,20160811,8572.8,8601.15,8540.05,8592.15,195114539,8634.8
3235,NIFTY50,20160812,8605.45,8684.3,8604.45,8672.15,272014034,11998.86
3236,NIFTY50,20160816,8670.25,8682.35,8600.45,8642.55,231771409,10937.35
3237,NIFTY50,20160817,8639.8,8667.1,8603.6,8624.05,179540691,8161.38
3238,NIFTY50,20160818,8648.85,8690.7,8645.05,8673.25,169431656,7900.6
3239,NIFTY50,20160819,8694.3,8696.6,8647.1,8666.9,197770568,8354.88
3240,NIFTY50,20160822,8667.0,8684.85,8614.0,8629.15,156976546,7394.57
3241,NIFTY50,20160823,8628.35,8642.15,8580.0,8632.6,193302503,7309.82
3242,NIFTY50,20160824,8648.5,8661.05,8620.9,8650.3,154168043,7199.72
3243,NIFTY50,20160825,8668.85,8683.05,8583.65,8592.2,219736214,10508.32
3244,NIFTY50,20160826,8614.35,8622.95,8547.55,8572.55,152146666,7153.37
3245,NIFTY50,20160829,8583.75,8622.0,8543.75,8607.45,133723771,6857.99
3246,NIFTY50,20160830,8646.75,8750.6,8642.25,8744.35,154828719,8392.76
3247,NIFTY50,20160831,8754.05,8819.2,8754.05,8786.2,373422334,22534.29
3248,NIFTY50,20160901,8793.6,8813.25,8759.95,8774.65,246336047,9653.93
3249,NIFTY50,20160902,8796.35,8824.1,8768.2,8809.65,197385217,8231.93
3250,NIFTY50,20160906,8852.7,8950.85,8848.45,8943.0,201617132,9571.31
3251,NIFTY50,20160907,8968.7,8968.7,8913.35,8917.95,299145644,11430.95
3252,NIFTY50,20160908,8915.5,8960.35,8896.0,8952.5,223937056,10773.98
3253,NIFTY50,20160909,8934.3,8939.15,8858.7,8866.7,181344327,9976.28
3254,NIFTY50,20160912,8732.95,8746.95,8699.4,8715.6,190199613,9248.73
3255,NIFTY50,20160914,8710.65,8739.85,8688.9,8726.6,189984289,9112.57
3256,NIFTY50,20160915,8743.85,8751.95,8704.35,8742.55,149889703,7347.34
3257,NIFTY50,20160916,8780.85,8847.65,8750.5,8779.85,274039556,14430.63
3258,NIFTY50,20160919,8788.45,8824.3,8774.2,8808.4,135814177,7364.64
3259,NIFTY50,20160920,8816.1,8816.45,8759.3,8775.9,140718486,7035.07
3260,NIFTY50,20160921,8790.3,8826.85,8757.3,8777.15,153441330,7572.41
3261,NIFTY50,20160922,8873.35,8893.35,8837.8,8867.45,178136644,9305.56
3262,NIFTY50,20160923,8880.75,8885.2,8820.3,8831.55,191618169,9793.98
3263,NIFTY50,20160926,8807.9,8809.55,8715.1,8723.05,169050086,8518.5
3264,NIFTY50,20160927,8748.9,8768.5,8690.5,8706.4,156100521,7446.12
3265,NIFTY50,20160928,8711.2,8767.05,8703.15,8745.15,170643694,8348.19
3266,NIFTY50,20160929,8792.7,8800.65,8558.25,8591.25,384395249,19467.3
3267,NIFTY50,20160930,8581.5,8637.15,8555.2,8611.15,187333285,8849.27
3268,NIFTY50,20161003,8666.15,8745.2,8635.0,8738.1,141472076,7173.62
3269,NIFTY50,20161004,8770.0,8783.65,8736.1,8769.15,189990151,8251.59
3270,NIFTY50,20161005,8806.35,8806.95,8731.4,8743.95,162103951,6866.33
3271,NIFTY50,20161006,8768.7,8781.15,8684.65,8709.55,168713605,8114.93
3272,NIFTY50,20161007,8721.7,8723.7,8663.8,8697.6,155053800,8144.3
3273,NIFTY50,20161010,8735.35,8745.8,8703.95,8708.8,111794053,5159.83
3274,NIFTY50,20161013,8671.5,8681.55,8541.35,8573.35,218861324,10581.55
3275,NIFTY50,20161014,8594.0,8604.45,8549.8,8583.4,167848947,9613.47
3276,NIFTY50,20161017,8612.95,8615.4,8506.15,8520.4,203516577,8590.35
3277,NIFTY50,20161018,8556.05,8685.1,8555.9,8677.9,216626083,9162.11
3278,NIFTY50,20161019,8697.5,8698.75,8636.7,8659.1,177397872,7790.01
3279,NIFTY50,20161020,8693.35,8727.0,8678.3,8699.4,165952091,7120.32
3280,NIFTY50,20161021,8708.6,8709.1,8652.05,8693.05,162162047,8022.44
3281,NIFTY50,20161024,8709.85,8736.95,8684.15,8708.95,161966274,6876.28
3282,NIFTY50,20161025,8721.7,8722.65,8663.45,8691.3,195696479,8718.02
3283,NIFTY50,20161026,8657.3,8657.3,8596.6,8615.25,226133074,9696.9
3284,NIFTY50,20161027,8607.1,8624.85,8550.25,8615.25,250336333,12300.53
3285,NIFTY50,20161028,8625.0,8653.75,8581.75,8638.0,180906084,8953.72
3286,NIFTY50,20161030,8672.35,8678.25,8616.25,8625.7,16610872,805.89
3287,NIFTY50,20161101,8653.15,8669.6,8614.5,8626.25,170068995,8441.3
3288,NIFTY50,20161102,8542.8,8549.5,8504.85,8514.0,160130480,7683.07
3289,NIFTY50,20161103,8499.85,8537.65,8476.15,8484.95,175773254,7558.06
3290,NIFTY50,20161104,8503.6,8504.0,8400.25,8433.75,231783152,11798.48
3291,NIFTY50,20161107,8535.75,8535.85,8481.45,8497.05,178070534,8436.7
3292,NIFTY50,20161108,8540.0,8559.4,8480.1,8543.55,201759648,8515.57
3293,NIFTY50,20161109,8067.5,8476.2,8002.25,8432.0,323968654,15536.37
3294,NIFTY50,20161110,8555.6,8598.45,8510.7,8525.75,271196930,12386.39
3295,NIFTY50,20161111,8456.65,8460.6,8284.95,8296.3,275221694,12485.11
3296,NIFTY50,20161115,8284.85,8288.55,8093.2,8108.45,370298063,17387.22
3297,NIFTY50,20161116,8205.65,8210.05,8089.4,8111.6,277801233,13705.03
3298,NIFTY50,20161117,8105.1,8151.25,8060.3,8079.95,197183084,8713.06
3299,NIFTY50,20161118,8097.55,8128.95,8048.3,8074.1,166199545,7901.64
3300,NIFTY50,20161121,8102.1,8102.45,7916.4,7929.1,225608889,9199.11
3301,NIFTY50,20161122,7989.15,8019.05,7938.15,8002.3,216677654,9000.44
3302,NIFTY50,20161123,8051.2,8055.2,7973.1,8033.3,186602328,8681.67
3303,NIFTY50,20161124,8011.8,8024.85,7952.55,7965.5,268619026,11868.11
3304,NIFTY50,20161125,8007.95,8122.25,7976.75,8114.3,183355873,8920.79
3305,NIFTY50,20161128,8080.65,8146.5,8066.5,8126.9,195595287,8666.87
3306,NIFTY50,20161129,8131.55,8197.35,8128.7,8142.15,195618384,8486.32
3307,NIFTY50,20161130,8172.15,8234.25,8139.25,8224.5,255725357,14473.78
3308,NIFTY50,20161201,8244.0,8250.8,8185.05,8192.9,162597213,7720.96
3309,NIFTY50,20161202,8153.55,8159.3,8070.05,8086.8,176767415,8050.5
3310,NIFTY50,20161205,8088.75,8141.9,8056.85,8128.75,130435865,6432.02
3311,NIFTY50,20161206,8153.15,8178.7,8130.85,8143.15,118854323,5417.56
3312,NIFTY50,20161207,8168.4,8190.45,8077.5,8102.05,175024334,7900.03
3313,NIFTY50,20161208,8152.1,8256.25,8151.75,8246.85,146857616,7275.01
3314,NIFTY50,20161209,8271.7,8274.95,8241.95,8261.75,154344775,6866.81
3315,NIFTY50,20161212,8230.65,8230.65,8154.45,8170.8,111432551,5026.02
3316,NIFTY50,20161213,8196.15,8228.85,8155.8,8221.8,189739559,8976.54
3317,NIFTY50,20161214,8229.35,8229.4,8165.1,8182.45,149132520,6763.63
3318,NIFTY50,20161215,8128.4,8225.9,8121.95,8153.6,187425988,8579.44
3319,NIFTY50,20161216,8178.2,8178.7,8127.45,8139.45,209268331,9854.07
3320,NIFTY50,20161219,8126.0,8132.5,8094.85,8104.35,110669713,5272.2
3321,NIFTY50,20161220,8110.6,8124.1,8062.75,8082.4,132026742,6296.67
3322,NIFTY50,20161221,8105.85,8112.55,8053.25,8061.3,127543733,6304.6
3323,NIFTY50,20161222,8043.85,8046.45,7964.95,7979.1,126409580,6206.58
3324,NIFTY50,20161223,7972.5,8022.6,7942.05,7985.75,127921701,5907.28
3325,NIFTY50,20161226,7965.1,7970.05,7893.8,7908.25,110171222,4808.67
3326,NIFTY50,20161227,7915.05,8044.65,7903.7,8032.85,122463312,5282.66
3327,NIFTY50,20161228,8047.55,8100.55,8028.4,8034.85,130580701,5816.34
3328,NIFTY50,20161229,8030.6,8111.1,8020.8,8103.6,183984077,7635.4
3329,NIFTY50,20161230,8119.65,8197.0,8114.75,8185.8,131457250,5800.7
3330,NIFTY50,20170102,8210.1,8212.0,8133.8,8179.5,122016111,5255.49
3331,NIFTY50,20170103,8196.05,8219.1,8148.6,8192.25,131186021,6053.67
3332,NIFTY50,20170104,8202.65,8218.5,8180.9,8190.5,136476345,6543.13
3333,NIFTY50,20170105,8226.65,8282.65,8223.7,8273.8,163957452,8180.68
3334,NIFTY50,20170106,8281.85,8306.85,8233.25,8243.8,143689850,7298.74
3335,NIFTY50,20170109,8259.35,8263.0,8227.75,8236.05,102211190,5197.62
3336,NIFTY50,20170110,8262.7,8293.8,8261.0,8288.6,147312927,6904.57
3337,NIFTY50,20170111,8327.8,8389.0,8322.25,8380.65,192285417,8938.68
3338,NIFTY50,20170112,8391.05,8417.2,8382.3,8407.2,177948383,7359.24
3339,NIFTY50,20170113,8457.65,8461.05,8373.15,8400.35,190949616,9156.16
3340,NIFTY50,20170116,8390.95,8426.7,8374.4,8412.8,127938836,6043.67
3341,NIFTY50,20170117,8415.05,8440.9,8378.3,8398.0,125781216,6389.21
3342,NIFTY50,20170118,8403.85,8460.3,8397.4,8417.0,168867039,7411.23
3343,NIFTY50,20170119,8418.4,8445.15,8404.05,8435.1,170956149,7324.14
3344,NIFTY50,20170120,8404.35,8423.65,8340.95,8349.35,208901233,9014.51
3345,NIFTY50,20170123,8329.6,8404.15,8327.2,8391.5,200993100,8664.94
3346,NIFTY50,20170124,8407.05,8480.95,8398.15,8475.8,184745781,8524.17
3347,NIFTY50,20170125,8499.45,8612.6,8493.95,8602.75,301490150,13901.89
3348,NIFTY50,20170127,8610.5,8672.7,8606.9,8641.25,283905821,11568.92
3349,NIFTY50,20170130,8635.55,8662.6,8617.75,8632.75,314110760,9333.49
3350,NIFTY50,20170131,8629.45,8631.75,8552.4,8561.3,537110119,14721.17
3351,NIFTY50,20170201,8570.35,8722.4,8537.5,8716.4,337797412,13494.05
3352,NIFTY50,20170202,8724.75,8757.6,8685.8,8734.25,292329202,11555.02
3353,NIFTY50,20170203,8735.15,8748.25,8707.75,8740.95,196936238,8193.45
3354,NIFTY50,20170206,8785.45,8814.1,8770.2,8801.05,200403782,8701.51
3355,NIFTY50,20170207,8805.7,8809.3,8741.05,8768.3,233294532,9060.63
3356,NIFTY50,20170208,8774.55,8791.25,8715.0,8769.05,225485726,9110.24
3357,NIFTY50,20170209,8795.55,8821.4,8724.1,8778.4,193282248,8972.67
3358,NIFTY50,20170210,8812.35,8822.1,8771.2,8793.55,232947341,10320.17
3359,NIFTY50,20170213,8819.8,8826.9,8754.2,8805.05,211180353,8659.48
3360,NIFTY50,20170214,8819.9,8820.45,8772.5,8792.3,194133563,8494.44
3361,NIFTY50,20170215,8778.95,8807.9,8712.85,8724.7,222828919,10472.37
3362,NIFTY50,20170216,8739.0,8783.95,8719.6,8778.0,190277738,9695.63
3363,NIFTY50,20170217,8883.7,8896.45,8804.25,8821.7,307526025,23432.58
3364,NIFTY50,20170220,8818.55,8886.25,8809.8,8879.2,173022362,7833.53
3365,NIFTY50,20170221,8890.75,8920.8,8860.95,8907.85,181091326,8863.71
3366,NIFTY50,20170222,8931.6,8960.75,8905.25,8926.9,254677956,13514.08
3367,NIFTY50,20170223,8956.4,8982.15,8927.55,8939.5,388874096,17243.08
3368,NIFTY50,20170227,8943.7,8951.8,8888.65,8896.7,195847099,10388.83
3369,NIFTY50,20170228,8898.95,8914.75,8867.6,8879.6,302722890,13819.57
3370,NIFTY50,20170301,8904.4,8960.8,8898.6,8945.8,212328974,9681.99
3371,NIFTY50,20170302,8982.85,8992.5,8879.8,8899.75,225608140,10075.19
3372,NIFTY50,20170303,8883.5,8907.1,8860.1,8897.55,208915878,9783.57
3373,NIFTY50,20170306,8915.1,8967.8,8914.0,8963.45,180194586,8955.06
3374,NIFTY50,20170307,8977.75,8977.85,8932.8,8946.9,178827506,8149.28
3375,NIFTY50,20170308,8950.7,8957.05,8891.95,8924.3,183325544,9489.36
3376,NIFTY50,20170309,8914.5,8945.8,8899.5,8927.0,176810453,8493.21
3377,NIFTY50,20170310,8953.7,8975.7,8903.95,8934.55,157419999,7385.28
3378,NIFTY50,20170314,9091.65,9122.75,9060.5,9087.0,278726933,14087.57
3379,NIFTY50,20170315,9086.85,9106.55,9075.5,9084.8,248033251,9671.51
3380,NIFTY50,20170316,9129.65,9158.45,9128.55,9153.7,215096446,9275.05
3381,NIFTY50,20170317,9207.8,9218.4,9147.6,9160.05,295554265,13226.29
3382,NIFTY50,20170320,9166.95,9167.6,9116.3,9126.85,342395900,9251.16
3383,NIFTY50,20170321,9133.95,9147.75,9087.2,9121.5,255396073,10191.6
3384,NIFTY50,20170322,9047.2,9072.9,9019.3,9030.45,239463699,10065.92
3385,NIFTY50,20170323,9048.75,9099.05,9048.6,9086.3,197705274,8699.36
3386,NIFTY50,20170324,9104.0,9133.55,9089.4,9108.0,210021581,8853.03
3387,NIFTY50,20170327,9093.45,9094.85,9024.65,9045.2,209036051,8921.57
3388,NIFTY50,20170328,9081.5,9110.4,9079.8,9100.8,188985603,8139.28
3389,NIFTY50,20170329,9128.7,9153.15,9109.1,9143.8,250902906,11089.43
3390,NIFTY50,20170330,9142.6,9183.15,9136.35,9173.75,333410368,15585.42
3391,NIFTY50,20170331,9158.9,9191.7,9152.1,9173.75,196771674,10955.05
3392,NIFTY50,20170403,9220.6,9245.35,9192.4,9237.85,143444541,8337.06
3393,NIFTY50,20170405,9264.4,9273.9,9215.4,9265.15,190529461,11461.96
3394,NIFTY50,20170406,9245.8,9267.95,9218.85,9261.95,191937207,10332.6
3395,NIFTY50,20170407,9223.7,9250.5,9188.1,9198.3,195918747,10217.13
3396,NIFTY50,20170410,9225.6,9225.65,9174.85,9181.45,139968750,8140.08
3397,NIFTY50,20170411,9184.55,9242.7,9172.85,9237.0,206261727,9385.2
3398,NIFTY50,20170412,9242.5,9246.4,9161.8,9203.45,166755013,8412.97
3399,NIFTY50,20170413,9202.5,9202.65,9144.95,9150.8,171695600,8908.17
3400,NIFTY50,20170417,9144.75,9160.0,9120.25,9139.3,132244225,6473.27
3401,NIFTY50,20170418,9163.0,9217.9,9095.45,9105.15,179569574,8527.5
3402,NIFTY50,20170419,9112.2,9120.5,9075.15,9103.5,179117382,8950.27
3403,NIFTY50,20170420,9108.1,9143.9,9102.65,9136.4,175629897,8843.5
3404,NIFTY50,20170421,9179.1,9183.65,9088.75,9119.4,159981265,8476.63
3405,NIFTY50,20170424,9135.35,9225.4,9130.55,9217.95,172908048,9720.75
3406,NIFTY50,20170425,9273.05,9309.2,9250.35,9306.6,173896951,10426.02
3407,NIFTY50,20170426,9336.2,9367.0,9301.35,9351.85,191395120,10483.32
3408,NIFTY50,20170427,9359.15,9367.15,9322.65,9342.15,215881711,12910.38
3409,NIFTY50,20170428,9340.95,9342.65,9282.25,9304.05,167229353,8673.32
3410,NIFTY50,20170502,9339.85,9352.55,9269.9,9313.8,166558241,9110.59
3411,NIFTY50,20170503,9344.7,9346.3,9298.4,9311.95,156342492,7975.14
3412,NIFTY50,20170504,9360.95,9365.65,9323.25,9359.9,277895923,12379.74
3413,NIFTY50,20170505,9374.55,9377.1,9272.0,9285.3,239133531,10466.68
3414,NIFTY500,20160509,6525.55,6608.1,6525.55,6603.25,595298625,14201.92
3415,NIFTY500,20160510,6610.4,6626.1,6586.1,6617.25,600060683,13705.47
3416,NIFTY500,20160511,6549.65,6625.35,6533.6,6593.0,826509583,16300.77
3417,NIFTY500,20160512,6611.9,6646.05,6603.3,6640.9,614270672,14128.23
3418,NIFTY500,20160513,6628.45,6634.95,6566.7,6582.3,717776773,17527.88
3419,NIFTY500,20160516,6595.55,6616.7,6548.95,6608.25,644805356,13942.98
3420,NIFTY500,20160517,6638.0,6666.6,6622.5,6629.7,684260548,16139.73
3421,NIFTY500,20160518,6600.1,6629.15,6577.05,6621.55,641787362,14306.14
3422,NIFTY500,20160519,6626.25,6626.25,6537.4,6546.5,716588410,14797.95
3423,NIFTY500,20160520,6555.65,6567.4,6503.85,6513.1,585106148,13106.93
3424,NIFTY500,20160523,6560.55,6560.55,6491.0,6495.25,593567361,13364.42
3425,NIFTY500,20160524,6502.65,6507.0,6472.35,6498.6,636460922,13848.17
3426,NIFTY500,20160525,6547.35,6631.2,6547.35,6626.85,668230971,15541.72
3427,NIFTY500,20160526,6655.3,6732.45,6636.85,6725.2,1002819946,21872.84
3428,NIFTY500,20160527,6739.2,6801.8,6739.2,6797.0,852519004,19815.87
3429,NIFTY500,20160530,6811.15,6835.65,6795.3,6820.3,733475485,15661.01
3430,NIFTY500,20160531,6842.65,6842.65,6782.5,6804.0,1304959258,34436.99
3431,NIFTY500,20160601,6820.0,6850.45,6811.1,6815.45,763313331,15792.56
3432,NIFTY500,20160602,6802.85,6856.2,6795.4,6849.2,637771969,14868.93
3433,NIFTY500,20160603,6871.85,6885.7,6839.6,6844.75,892844755,17856.17
3434,NIFTY500,20160606,6853.35,6858.1,6822.1,6832.3,567829304,13149.44
3435,NIFTY500,20160607,6859.2,6903.65,6848.4,6884.15,738188255,17234.95
3436,NIFTY500,20160608,6899.05,6906.8,6883.45,6901.8,762785026,14772.49
3437,NIFTY500,20160609,6908.3,6908.3,6843.55,6857.75,808977667,15022.75
3438,NIFTY500,20160610,6846.05,6907.3,6828.5,6832.05,911812390,14749.55
3439,NIFTY500,20160613,6778.25,6791.5,6745.7,6785.15,853583859,13168.93
3440,NIFTY500,20160614,6804.6,6804.6,6762.5,6793.85,971832782,12345.24
3441,NIFTY500,20160615,6819.15,6870.35,6810.9,6865.05,850392983,13996.66
3442,NIFTY500,20160616,6851.05,6851.05,6767.85,6819.85,915789909,15412.34
3443,NIFTY500,20160617,6851.25,6865.0,6815.5,6842.35,959183576,15180.24
3444,NIFTY500,20160620,6798.2,6894.45,6791.15,6891.3,820278494,14527.47
3445,NIFTY500,20160621,6906.65,6906.65,6873.55,6886.15,738558897,13274.78
3446,NIFTY500,20160622,6885.9,6902.7,6839.8,6871.0,720230960,13399.1
3447,NIFTY500,20160623,6871.8,6919.85,6852.3,6910.55,648192355,12644.05
3448,NIFTY500,20160624,6722.25,6780.5,6630.55,6775.55,1184425198,22638.9
3449,NIFTY500,20160627,6743.7,6820.4,6743.7,6803.7,756565708,14367.0
3450,NIFTY500,20160628,6811.5,6850.4,6811.5,6837.75,711836356,14852.0
3451,NIFTY500,20160629,6874.35,6912.95,6872.1,6907.1,846180444,15170.16
3452,NIFTY500,20160630,6951.85,6990.5,6944.45,6980.8,1315229740,24174.41
3453,NIFTY500,20160701,7003.9,7043.45,7003.9,7027.85,906177280,16128.22
3454,NIFTY500,20160704,7067.05,7092.1,7066.75,7071.85,899966478,15486.36
3455,NIFTY500,20160705,7078.45,7078.45,7035.2,7051.0,1400931515,14964.95
3456,NIFTY500,20160707,7058.85,7071.75,7039.7,7050.1,1078119393,16123.08
3457,NIFTY500,20160708,7062.25,7062.25,7008.05,7039.4,818227315,14527.02
3458,NIFTY500,20160711,7111.65,7156.75,7110.4,7151.35,817870531,15875.46
3459,NIFTY500,20160712,7179.5,7195.1,7158.2,7192.25,1126579228,17233.05
3460,NIFTY500,20160713,7208.9,7213.1,7161.05,7177.0,1199186142,19281.45
3461,NIFTY500,20160714,7178.4,7218.25,7169.65,7215.35,914640781,16100.28
3462,NIFTY500,20160715,7223.6,7245.05,7181.5,7194.4,938742839,21035.45
3463,NIFTY500,20160718,7214.3,7232.0,7154.55,7162.25,912136050,15774.79
3464,NIFTY500,20160719,7169.25,7186.2,7134.55,7178.2,886824091,16112.15
3465,NIFTY500,20160720,7174.0,7222.75,7174.0,7221.3,782366991,16886.2
3466,NIFTY500,20160721,7241.85,7243.7,7182.65,7186.7,1027549643,18280.98
3467,NIFTY500,20160722,7197.0,7230.1,7173.9,7227.45,865433583,17702.74
3468,NIFTY500,20160725,7222.55,7307.6,7222.55,7305.6,887788998,18652.23
3469,NIFTY500,20160726,7309.1,7320.8,7259.9,7270.0,1062230654,20882.25
3470,NIFTY500,20160727,7282.5,7328.15,7258.0,7297.9,966712267,21741.9
3471,NIFTY500,20160728,7315.7,7343.8,7309.95,7338.65,1252335247,27005.46
3472,NIFTY500,20160729,7344.5,7357.45,7324.4,7330.0,885872962,19910.57
3473,NIFTY500,20160801,7350.25,7395.0,7292.35,7335.05,923439456,20954.21
3474,NIFTY500,20160802,7346.15,7372.35,7306.75,7310.9,858352471,19962.47
3475,NIFTY500,20160803,7321.55,7321.55,7220.65,7232.8,781002549,18511.75
3476,NIFTY500,20160804,7281.7,7281.7,7215.4,7248.55,742042682,17145.36
3477,NIFTY500,20160805,7289.55,7368.2,7289.55,7364.05,801981345,18354.96
3478,NIFTY500,20160808,7391.3,7406.4,7376.45,7398.25,709225407,18510.75
3479,NIFTY500,20160809,7411.9,7411.9,7337.85,7368.45,878565996,19968.93
3480,NIFTY500,20160810,7377.6,7377.6,7270.1,7277.0,804949158,18641.63
3481,NIFTY500,20160811,7277.65,7297.6,7237.9,7289.5,792479498,18484.63
3482,NIFTY500,20160812,7301.0,7357.3,7301.0,7347.45,785099677,20600.49
3483,NIFTY500,20160816,7350.6,7362.85,7305.45,7339.25,818301616,19727.4
3484,NIFTY500,20160817,7341.25,7368.25,7322.85,7343.7,781677706,17196.34
3485,NIFTY500,20160818,7364.65,7398.65,7364.65,7390.2,760770763,17168.8
3486,NIFTY500,20160819,7408.15,7413.3,7378.95,7397.8,794487936,17534.18
3487,NIFTY500,20160822,7400.6,7414.0,7354.15,7363.8,641974004,15498.12
